pair_index,scene,source_id,target_id,method,num_correspondences,putative_inlier_ratio,rotation_error_deg,translation_error,success,runtime_seconds,mean_hops,best_hops,effective_rank,regeneration_updates,regenerated_correspondences,subsample_seconds,graph_seconds,seed_seconds,search_seconds,refinement_seconds,regeneration_seconds
197,gazebo_winter,27,0,a4_distribution_rank,2000,0.0,89.2056178887106,0.6194642494633644,False,0.6195146289999229,1.7395833333333333,2.0,1.581831482122249,,,4.791199989995221e-05,0.0977130450000913,0.4492319920000227,0.0613031949999367,0.0111215100000663,
197,gazebo_winter,27,0,a5_regeneration,2000,0.0,90.07603241095237,0.6107958272159076,False,1.0537327039999127,1.7395833333333333,2.0,1.581831482122249,6.0,14908.0,4.82410000586242e-05,0.0949984900000799,0.4527011929999389,0.0612004070001148,0.011107432000017,0.4335901879999255
198,gazebo_winter,28,0,a0_base_graph,2000,0.0,89.89049098497739,0.5051062779847815,False,0.5743975519999367,1.0,1.0,1.4615667676452884,,,3.390199981367914e-05,0.045903977999842,0.4844134310001209,0.0331315549999544,0.0108168350000141,
198,gazebo_winter,28,0,a1_dual_seeds,2000,0.0,90.9430827560722,0.6494373637753449,False,0.5440517829999862,1.0,1.0,1.5738823839716314,,,4.263300002094184e-05,0.0433885299999019,0.4571601899999677,0.0323647210000217,0.0110021899999992,
198,gazebo_winter,28,0,a2_second_order,2000,0.0,90.76442196245064,0.6231801420781806,False,0.5840491439998914,1.0,1.0,1.5626411737512345,,,4.537399991022539e-05,0.0899508239999704,0.4508323739999014,0.0321910519999164,0.0109329540000544,
198,gazebo_winter,28,0,a3_adaptive_expand,2000,0.0,90.94324544564176,0.6493881840731308,False,0.6172947710001608,1.7708333333333333,2.0,1.5738823839716314,,,4.140999999435735e-05,0.0897877039999457,0.4547677569998996,0.0614510880000125,0.0111474529999213,
198,gazebo_winter,28,0,a4_distribution_rank,2000,0.0,90.94324544564176,0.6493881840731308,False,0.616041322000001,1.7708333333333333,2.0,1.5738823839716314,,,4.046799995194306e-05,0.0888811310001074,0.4531256489999578,0.0627200259998517,0.0111794239999198,
198,gazebo_winter,28,0,a5_regeneration,2000,0.0,90.89797974322094,0.6066267067730374,False,0.9615652009997576,1.7708333333333333,2.0,1.5738823839716314,4.0,15500.0,4.417500008457864e-05,0.0895586750000347,0.4528043059999618,0.0610110909999548,0.0108979459998863,0.3471625809997931
199,gazebo_winter,29,0,a0_base_graph,2000,0.0005,91.5170008488594,1.9545787464521287,False,0.578500361000124,1.0,1.0,1.5068104958975124,,,3.525200008880347e-05,0.0448209510000197,0.491029891999915,0.0313992950000283,0.0111199030000079,
199,gazebo_winter,29,0,a1_dual_seeds,2000,0.0005,91.5170008488594,1.9545787464521287,False,0.5303209349999634,0.9895833333333334,1.0,1.5068104958975124,,,4.582700012178975e-05,0.0481352870001501,0.4399244510000244,0.0310199809998721,0.0110985799999525,
199,gazebo_winter,29,0,a2_second_order,2000,0.0005,91.4808669100876,1.952963093834988,False,0.5795348589999776,0.9895833333333334,1.0,1.5068104958975124,,,4.193599988866481e-05,0.0957410169999093,0.4412255340000683,0.0313818179999998,0.0110535080000317,
199,gazebo_winter,29,0,a3_adaptive_expand,2000,0.0005,92.14832146718736,1.9664223839428647,False,0.6099676859998908,1.7395833333333333,2.0,1.501140034055383,,,5.034999981035071e-05,0.0949715920000926,0.443120983999961,0.0605236960000183,0.0112090259999604,
199,gazebo_winter,29,0,a4_distribution_rank,2000,0.0005,89.17795526260055,1.868174930592697,False,0.6076258319999397,1.7395833333333333,2.0,1.6896863236861934,,,5.116500005897251e-05,0.0957330240000828,0.4409974430000147,0.0597935170001164,0.0109643369999048,
199,gazebo_winter,29,0,a5_regeneration,2000,0.0005,89.30286032152883,1.838173041664798,False,1.047022995000134,1.7395833333333333,2.0,1.6896863236861934,5.0,14702.0,4.539900010058773e-05,0.0955613999999513,0.4441628320000745,0.0599474209998334,0.0109140819999993,0.4363052230000903
200,gazebo_winter,30,0,a0_base_graph,2000,0.0,81.69455657908085,1.824428834958804,False,0.5743673309998485,1.0,1.0,1.6287336894985205,,,3.713199998855998e-05,0.0443954669999584,0.4870293050000782,0.0321257519999562,0.0106902930001524,
200,gazebo_winter,30,0,a1_dual_seeds,2000,0.0,81.69455657908085,1.824428834958804,False,0.5233810439999615,1.0,1.0,1.6287336894985205,,,4.230300010021893e-05,0.0484367849999216,0.4322672430000693,0.0316027199999098,0.0109342520001973,
200,gazebo_winter,30,0,a2_second_order,2000,0.0,81.72811836787317,1.8137458396149824,False,0.5765394299999116,1.0,1.0,1.6287336894985205,,,4.008900009466743e-05,0.0973283830001037,0.4358759219999228,0.0323776249999809,0.0108227410000836,
200,gazebo_winter,30,0,a3_adaptive_expand,2000,0.0,81.72693119537816,1.822037752867999,False,0.6048592899999221,1.8020833333333333,2.0,1.6287336894985205,,,3.9888999936010805e-05,0.094232226000031,0.4383232410000346,0.0614585640000768,0.01071286399997,
