pair_index,scene,source_id,target_id,method,num_correspondences,putative_inlier_ratio,rotation_error_deg,translation_error,success,runtime_seconds,mean_hops,best_hops,effective_rank,regeneration_updates,regenerated_correspondences,subsample_seconds,graph_seconds,seed_seconds,search_seconds,refinement_seconds,regeneration_seconds
919,sun3d-hotel_uc-scan3,38,5,sagereg_regen,189,0.6402116402116402,1.4097435089976742,0.0163555771958313,True,0.1193424120001509,2.0,2.0,2.40752050925856,5.0,4389.0,9.232000138581498e-06,0.0034670299996832,0.0177168139998684,0.0583153400002629,0.006642155999998,0.0331530280000151
920,sun3d-hotel_uc-scan3,39,5,sagereg_regen,148,0.2702702702702703,2.400005421916471,0.0576125048376579,True,0.1074711120004394,1.9479166666666667,2.0,2.09893635031574,5.0,4216.0,7.976000233611558e-06,0.0025842499999271,0.0115910630001963,0.054897733999951,0.0061403370000334,0.0322119620000194
921,sun3d-hotel_uc-scan3,40,5,sagereg_regen,133,0.2781954887218045,2.742596858920576,0.0718448559085677,True,0.1020906029998514,2.0,2.0,1.983117766839184,5.0,4141.0,8.25100005386048e-06,0.0024668529999871,0.0083595290002449,0.0511612390000664,0.0062124319997565,0.0338404669996634
922,sun3d-hotel_uc-scan3,41,5,sagereg_regen,118,0.3220338983050847,1.2282838139893892,0.0609536291473681,True,0.0842473879997669,1.986842105263158,2.0,2.1016365746328067,4.0,3796.0,7.67499977882835e-06,0.002056537000044,0.0063108640001701,0.0430050929999197,0.0058654600002228,0.026965662999828
923,sun3d-hotel_uc-scan3,7,6,sagereg_regen,504,0.7757936507936508,2.5942554991041846,0.0696663373434727,True,0.2244889220005461,2.0,2.0,2.8067484107734813,4.0,6916.0,1.5848000202822732e-05,0.0118581330002598,0.0960759300000972,0.0633805150000625,0.0093308750001597,0.043774556000244
924,sun3d-hotel_uc-scan3,8,6,sagereg_regen,323,0.6718266253869969,2.2665149140481584,0.0625214437157197,True,0.1555378939997354,2.0,2.0,2.4631936056359565,3.0,5376.0,1.2078000054316362e-05,0.0066122429998358,0.0432256929998402,0.0617598660001021,0.0078808680000292,0.0360016569998151
925,sun3d-hotel_uc-scan3,9,6,sagereg_regen,220,0.4727272727272727,3.335411859131953,0.0451552298090517,True,0.1351741580001544,2.0,2.0,2.65310141124917,4.0,4339.0,9.582000075170072e-06,0.003940792999856,0.0207321409998257,0.0601174510002238,0.0070372080003835,0.0432957580001129
926,sun3d-hotel_uc-scan3,37,6,sagereg_regen,335,0.6865671641791045,1.2988448373459704,0.0378838060782082,True,0.1714708819999941,2.0,2.0,2.620234287083336,6.0,6523.0,1.251699995918898e-05,0.0068800099998043,0.0474805639996702,0.0619465559998388,0.0080351919996246,0.0470696900001712
927,sun3d-hotel_uc-scan3,38,6,sagereg_regen,276,0.6195652173913043,3.065361224835106,0.0447307340522688,True,0.1470446819998869,1.9895833333333333,2.0,2.5427718453661097,3.0,5049.0,1.0801999906107085e-05,0.0051055330000053,0.0358609400000204,0.0607634630000575,0.0073778360001597,0.0378849540002192
928,sun3d-hotel_uc-scan3,39,6,sagereg_regen,182,0.4230769230769231,2.323738829119704,0.0384726273011484,True,0.1219258920000356,1.9895833333333333,2.0,2.344564714906036,6.0,4876.0,8.827999863569858e-06,0.0031920470000841,0.0174543200000698,0.0573497290001796,0.0064640959999451,0.0374156309999307
