pair_index,pair_file,method,num_correspondences,putative_inlier_ratio,rotation_error_deg,translation_error,success,runtime_seconds,effective_rank,regeneration_updates,regenerated_correspondences
24,pair_24.npz,sagereg_regen,2000,0.947,0.2057201638040337,0.1988485268629305,True,0.958647140998437,2.039812944913777,6.0,32564.0
25,pair_25.npz,sagereg_regen,2000,0.4365,0.0451252156924015,0.4370332328041486,True,0.8995702609990985,1.9827213259309144,2.0,36122.0
26,pair_26.npz,sagereg_regen,2000,0.4215,0.096191588484485,0.316274803289248,True,1.0030547599999409,1.8751106527241808,6.0,37612.0
27,pair_27.npz,sagereg_regen,2000,0.9195,0.0597152449420774,0.1134826506163084,True,1.00023616100043,1.781131308984624,4.0,36429.0
28,pair_28.npz,sagereg_regen,2000,0.854,0.0256070623757594,0.1348269456574055,True,1.0315367889998015,1.9140514659106684,4.0,39090.0
29,pair_29.npz,sagereg_regen,2000,0.758,0.2120450932158631,0.2077941383603967,True,0.9639737639990926,1.8933793632572624,4.0,38217.0
30,pair_30.npz,sagereg_regen,2000,0.7155,0.1795735074407085,0.2251948915276497,True,1.004369909000161,1.6579419354609095,5.0,36187.0
31,pair_31.npz,sagereg_regen,2000,0.272,0.1247107320780922,0.5884368467012597,True,0.9974263540007088,1.997460215113554,6.0,36447.0
32,pair_32.npz,sagereg_regen,2000,0.2715,0.2978955322453681,0.5245350411877882,True,0.9751440240015654,1.900868510588786,6.0,32026.0
33,pair_33.npz,sagereg_regen,2000,0.903,0.1308941774495475,0.1960247890923153,True,0.8879497919988353,1.617504033293601,3.0,26342.0
34,pair_34.npz,sagereg_regen,2000,0.7385,0.2996221527840734,0.3510461718872545,True,0.9067446190001648,1.906481090598584,3.0,31065.0
35,pair_35.npz,sagereg_regen,2000,0.9105,0.1657958405173395,0.178761380474886,True,0.9881950149992916,2.019874025808853,5.0,34090.0
36,pair_36.npz,sagereg_regen,2000,0.1915,0.3607191295592207,0.167207637269941,True,0.9370933649988727,1.341043531512805,5.0,36588.0
37,pair_37.npz,sagereg_regen,2000,0.115,0.5867400504929433,0.256640274761746,True,0.9083564459997432,1.9670788736328213,5.0,37403.0
38,pair_38.npz,sagereg_regen,2000,0.5875,0.2615600249663353,0.0828191003134788,True,1.0004644249984267,1.3266126887364906,6.0,38285.0
39,pair_39.npz,sagereg_regen,2000,0.524,0.3782130097301788,0.3179142797036,True,1.0023626019992662,1.8095295597309424,6.0,36820.0
40,pair_40.npz,sagereg_regen,2000,0.6945,0.1738714093848135,0.2170216934432939,True,0.9508763639987592,1.8840993960762016,5.0,29277.0
41,pair_41.npz,sagereg_regen,2000,0.79,0.0929156821272082,0.0874312332354914,True,0.884311493999121,1.6590920485079814,3.0,25228.0
42,pair_42.npz,sagereg_regen,2000,0.4455,0.1932436163338578,0.1738278235752632,True,0.9525909460007824,1.9236361985864767,6.0,33075.0
43,pair_43.npz,sagereg_regen,2000,0.122,0.5534222375184146,0.0678441490860861,True,0.8800620599995455,1.5880632399536656,6.0,34217.0
44,pair_44.npz,sagereg_regen,2000,0.279,0.332669581916815,0.0406702705909533,True,0.8923110059986357,1.6333013185593437,6.0,27381.0
45,pair_45.npz,sagereg_regen,2000,0.8015,0.3119857047085165,0.1037885804290714,True,0.8400670560022263,1.8821835725239289,6.0,21883.0
46,pair_46.npz,sagereg_regen,2000,0.8765,0.4654939888861291,0.2206056315639192,True,0.8099853410003561,1.726630791831416,4.0,20231.0
47,pair_47.npz,sagereg_regen,2000,0.8345,0.2144875846811338,0.1929197007964411,True,0.8131544300013047,1.7638159677359644,4.0,20742.0
48,pair_48.npz,sagereg_regen,2000,0.9635,0.1611833661288939,0.1138404445208745,True,0.8194163080006547,1.6077020451915107,5.0,20235.0
49,pair_49.npz,sagereg_regen,2000,0.9915,0.0676440240346913,0.0503879186413519,True,0.8046530789997632,1.7581935185538844,4.0,19397.0
50,pair_50.npz,sagereg_regen,2000,0.9685,0.1650355263029049,0.0303296299396119,True,0.8215467100017122,1.5152519940484006,5.0,17087.0
51,pair_51.npz,sagereg_regen,2000,0.8805,0.3817500607776193,0.1849230639500739,True,0.7792379719994642,1.3074871483961454,4.0,16593.0
52,pair_52.npz,sagereg_regen,2000,0.7975,0.1577848385364064,0.3050828725519814,True,0.8216298679999454,2.0543791848089548,6.0,19710.0
53,pair_53.npz,sagereg_regen,2000,0.986,0.1132010764297037,0.0677899851986313,True,0.802027267000085,1.9083254824536893,3.0,18995.0
54,pair_54.npz,sagereg_regen,2000,0.7885,0.2795143689237163,0.3068476711872792,True,0.7941026810003677,1.3572056093931304,6.0,16488.0
55,pair_55.npz,sagereg_regen,2000,0.756,0.2309746588252146,0.2191726986090541,True,0.8211886289991526,1.5050287634253847,6.0,17576.0
56,pair_56.npz,sagereg_regen,2000,0.8915,0.4020816057574821,0.2666528862127587,True,0.8283343980001519,1.6317225500293473,5.0,19872.0
57,pair_57.npz,sagereg_regen,2000,0.904,0.0879180236074658,0.0993190497299415,True,0.799017768998965,1.3369664482061163,3.0,19442.0
58,pair_58.npz,sagereg_regen,2000,0.9715,0.5255247467020018,0.1106424603850868,True,0.8496524050005974,1.823276151931224,4.0,19533.0
59,pair_59.npz,sagereg_regen,2000,0.6585,0.1821879787704995,0.1015929974313685,True,0.8569437080004718,1.2941133926884278,4.0,24998.0
60,pair_60.npz,sagereg_regen,1987,0.0362355309511826,76.52895609624954,10.020845431716294,False,0.7602162299990596,2.2419847508631987,6.0,13357.0
61,pair_61.npz,sagereg_regen,2000,0.412,0.1628068041092789,0.2622154319382346,True,0.9251996300008614,1.7022350224175085,6.0,29207.0
62,pair_62.npz,sagereg_regen,2000,0.872,0.2862034650268161,0.1906718077509916,True,0.911331531999167,2.03902485379173,5.0,26865.0
63,pair_63.npz,sagereg_regen,2000,0.9635,0.0695690833867355,0.1077619524849049,True,0.8762051200010319,1.8444769547556,3.0,26203.0
64,pair_64.npz,sagereg_regen,2000,0.8775,0.139404657542229,0.2877834268880562,True,0.9203368069975112,1.9694426766309123,5.0,26734.0
65,pair_65.npz,sagereg_regen,2000,0.4415,0.4415039450278763,0.0750226291960402,True,0.9192534270005126,1.3566717772722532,5.0,30527.0
66,pair_66.npz,sagereg_regen,2000,0.112,0.7410992162176081,0.1456862415462041,True,0.8524702399990929,1.7139417014181346,6.0,30559.0
67,pair_67.npz,sagereg_regen,2000,0.71,0.1776953921945636,0.0380195879519553,True,0.8422547570007737,1.767465723483116,6.0,22422.0
68,pair_68.npz,sagereg_regen,2000,0.9875,0.3343263764152007,0.0308518138906943,True,0.8222639649993653,1.6630430169465649,5.0,18608.0
69,pair_69.npz,sagereg_regen,2000,0.877,0.3146556979016304,0.0264282541370727,True,0.8249755699998786,1.810177774489648,6.0,19399.0
70,pair_70.npz,sagereg_regen,2000,0.9635,0.3946135425415739,0.0403119422570306,True,0.8046311189991684,1.5545689522329535,3.0,18982.0
71,pair_71.npz,sagereg_regen,2000,0.536,0.4754814828331856,0.39040332157841,True,0.7902151079997566,1.5353035100831465,4.0,16578.0
72,pair_72.npz,sagereg_regen,2000,0.615,0.200361494458949,0.2028763448315942,True,0.7969726960018306,1.2708500055435612,4.0,14827.0
73,pair_73.npz,sagereg_regen,2000,0.8165,0.281457453441631,0.2411439761918641,True,0.783348326001942,1.461073912416491,3.0,16582.0
74,pair_74.npz,sagereg_regen,2000,0.9755,0.1247470622583938,0.0788308966948134,True,0.7855685649974475,1.6033166402149372,1.0,17825.0
75,pair_75.npz,sagereg_regen,2000,0.992,0.0119844311254353,0.0552892292303741,True,0.8156272819996957,1.917474803708221,3.0,19709.0
76,pair_76.npz,sagereg_regen,2000,0.996,0.1153252434014577,0.0346215620310356,True,0.8256837380013167,1.7750102185503265,5.0,19162.0
77,pair_77.npz,sagereg_regen,2000,0.844,0.1677189382670597,0.2404054553532719,True,0.8198152009972546,1.4681760175936602,5.0,18405.0
78,pair_78.npz,sagereg_regen,2000,0.966,0.1034937919357885,0.1115600219690976,True,0.8313404470009118,1.597241884267911,4.0,19346.0
79,pair_79.npz,sagereg_regen,2000,0.9885,0.1944739613336085,0.0472939466145497,True,0.8417898800016701,1.7119211565642356,4.0,20796.0
80,pair_80.npz,sagereg_regen,2000,0.972,0.1666925929386628,0.1022528365729311,True,0.8393821369991201,1.6783826487519726,3.0,21454.0
81,pair_81.npz,sagereg_regen,2000,0.829,0.0701256617167473,0.0369853788074813,True,0.8487896539991198,1.3556438702283138,6.0,23075.0
82,pair_82.npz,sagereg_regen,2000,0.104,31.27243938834348,8.301010847335938,False,0.8258436590003839,2.0475071547616808,6.0,19498.0
83,pair_83.npz,sagereg_regen,2000,0.1395,0.4340637830420298,0.1062335812692291,True,0.942723460999332,1.6973777799435532,6.0,40095.0
84,pair_84.npz,sagereg_regen,2000,0.74,0.5160622467189994,0.126504784030806,True,0.9826146360010172,1.9162511224543388,6.0,36651.0
85,pair_85.npz,sagereg_regen,2000,0.896,0.0882357038923041,0.2270789170799487,True,1.0055730269996277,1.9715401563878177,6.0,38103.0
86,pair_86.npz,sagereg_regen,2000,0.9695,0.1043808379509861,0.0311211263486351,True,1.004998977001378,1.9146057107497656,6.0,36311.0
87,pair_87.npz,sagereg_regen,2000,0.5535,0.0575513955718618,0.1129073878969985,True,0.9327180050004245,1.5385577336853764,4.0,34644.0
88,pair_88.npz,sagereg_regen,2000,0.123,0.6448449451626012,0.0950739615924657,True,0.8321773910010961,1.479646655436229,3.0,33528.0
89,pair_89.npz,sagereg_regen,2000,0.4355,0.288888006057003,0.0387065793318884,True,0.8058396270007506,1.2501079894588103,4.0,27849.0
90,pair_90.npz,sagereg_regen,2000,0.947,0.1384749363591174,0.0872554601220105,True,0.8545457249983883,1.538205010290983,5.0,21489.0
91,pair_91.npz,sagereg_regen,2000,0.944,0.1426316331667084,0.1006948806091153,True,0.8209761600010097,1.469607502770483,5.0,19315.0
92,pair_92.npz,sagereg_regen,2000,0.973,0.3764583213943676,0.101239407651138,True,0.8219071320017974,1.4703107759917635,3.0,19776.0
93,pair_93.npz,sagereg_regen,2000,0.902,0.0999423771323764,0.1966299213366368,True,0.8326034820001951,1.4769330013800208,4.0,19643.0
94,pair_94.npz,sagereg_regen,2000,0.9155,0.4085804497861067,0.1738299594980127,True,0.8243723610012239,1.4871365837798356,5.0,19512.0
95,pair_95.npz,sagereg_regen,2000,0.8885,0.1738924294299277,0.1791676079580845,True,0.8088802629972633,1.5670088793229635,3.0,20705.0
96,pair_96.npz,sagereg_regen,2000,0.9735,0.295443014624474,0.1177940362113312,True,0.8151062529977935,1.967625478274261,4.0,21122.0
97,pair_97.npz,sagereg_regen,2000,0.894,0.2384020968875234,0.2950628367450213,True,0.8591170609997789,1.7938569513075644,6.0,21345.0
98,pair_98.npz,sagereg_regen,2000,0.986,0.1263545914725926,0.0568454789344875,True,0.8017470980012149,1.7533146054083475,4.0,19553.0
99,pair_99.npz,sagereg_regen,2000,0.974,0.3471285515100278,0.0521486408735317,True,0.8137417340003594,1.5090156591620036,4.0,18266.0
100,pair_100.npz,sagereg_regen,2000,0.9695,0.1671254680765688,0.100256238753759,True,0.8154460900004779,1.4999306329261848,5.0,18038.0
101,pair_101.npz,sagereg_regen,2000,0.8595,0.1046023447347031,0.2373036909122821,True,0.8047295109990955,1.5043772216858329,6.0,17371.0
102,pair_102.npz,sagereg_regen,2000,0.752,0.2718423356233981,0.3020433009200323,True,0.8073136150014761,1.5500235473142276,5.0,15631.0
103,pair_103.npz,sagereg_regen,2000,0.7705,0.1947191764448533,0.2003217626932504,True,0.7881112970007962,1.3362594112966,6.0,16428.0
104,pair_104.npz,sagereg_regen,2000,0.6055,0.1294919916645838,0.0733426027496615,True,0.8174095370013674,1.5437792345446446,3.0,24420.0
105,pair_105.npz,sagereg_regen,1977,0.0177035912999494,1.3787722706694772,0.1301439910873072,True,0.8072322460011492,1.8902221007927,5.0,33016.0
106,pair_106.npz,sagereg_regen,2000,0.591,0.3717049819088732,0.0321633726648857,True,0.9267319369992038,1.5328115455518374,5.0,29972.0
107,pair_107.npz,sagereg_regen,2000,0.436,0.4365732564404784,0.3789313811137923,True,0.8884270259986806,1.8380296912578784,6.0,24307.0
108,pair_108.npz,sagereg_regen,2000,0.986,0.1455820979348711,0.1217547057378258,True,0.9038607489983406,1.4023543588251417,6.0,22904.0
109,pair_109.npz,sagereg_regen,2000,0.9065,0.2048331513128505,0.1405450862876044,True,0.8563909099975717,1.7611738473782006,5.0,22167.0
110,pair_110.npz,sagereg_regen,2000,0.6195,0.3053635507851813,0.3847386689597019,True,0.8552790650010138,1.541562574484918,3.0,22909.0
111,pair_111.npz,sagereg_regen,2000,0.501,0.3148118898048789,0.3842178331931053,True,0.9217496240016771,1.6321557492458516,5.0,28307.0
112,pair_112.npz,sagereg_regen,2000,0.751,0.1803406452065256,0.0478834049966093,True,0.9397512940013256,1.5593932648627755,6.0,30013.0
113,pair_113.npz,sagereg_regen,2000,0.774,0.1400409038730015,0.2812532495420734,True,0.9022705979987222,1.9178437697304125,6.0,25060.0
114,pair_114.npz,sagereg_regen,2000,0.786,0.3902492476099475,0.3075469969876671,True,0.8782942710004136,2.0197066052050943,4.0,25377.0
115,pair_115.npz,sagereg_regen,2000,0.706,0.3541721635425786,0.2679892684934415,True,0.9169155920008052,2.0119031378084107,5.0,26591.0
116,pair_116.npz,sagereg_regen,2000,0.904,0.2020469704366214,0.1906973554064813,True,0.9223680609993608,1.949003075605482,6.0,26933.0
117,pair_117.npz,sagereg_regen,2000,0.479,1.5544349907793562,0.431551351273608,True,0.9500800180012448,2.0165275463066816,5.0,26245.0
118,pair_118.npz,sagereg_regen,2000,0.8725,0.1863644978265933,0.0619508278809524,True,0.9433589830005076,1.563740496460741,5.0,30322.0
119,pair_119.npz,sagereg_regen,2000,0.587,0.2455096586611056,0.1030091679025082,True,0.8934597099996608,1.3295728268560545,5.0,23352.0
120,pair_120.npz,sagereg_regen,2000,0.455,0.6536943185776152,0.4074957913168196,True,0.908377264999217,2.054902606892932,6.0,21905.0
121,pair_121.npz,sagereg_regen,2000,0.984,0.2381620552027342,0.0589613735095891,True,0.8781592120012647,1.9041666660193408,4.0,23281.0
122,pair_122.npz,sagereg_regen,2000,0.9795,0.0537876536011311,0.1480166288879662,True,0.9005672490002326,1.9229897149117845,5.0,23858.0
123,pair_123.npz,sagereg_regen,2000,0.7575,0.6811750271335089,0.1246212941795704,True,0.898452579998775,2.0135106133275418,6.0,24746.0
124,pair_124.npz,sagereg_regen,2000,0.103,1.0259142190201398,0.2544977100945309,True,0.9362802020004892,1.6538910241879512,6.0,39217.0
125,pair_125.npz,sagereg_regen,2000,0.247,0.1526114095518004,0.0447574902232906,True,0.9905380780000996,1.9282193939724523,6.0,41377.0
126,pair_126.npz,sagereg_regen,2000,0.333,0.1805430543815274,0.0286645409479835,True,0.9833936499999254,1.7487154626417218,6.0,39363.0
127,pair_127.npz,sagereg_regen,2000,0.8885,0.1236893913278614,0.1565725374713147,True,0.9704247989993746,1.8112563842047944,6.0,36983.0
128,pair_128.npz,sagereg_regen,2000,0.812,0.1887044961110283,0.0085618178230185,True,1.0144903559994418,1.679435071688375,6.0,38060.0
129,pair_129.npz,sagereg_regen,2000,0.7235,0.1877276446030648,0.0410433306849561,True,1.010949982000966,1.9766391792946327,6.0,39869.0
130,pair_130.npz,sagereg_regen,2000,0.7925,0.3093841409132297,0.1096544869813001,True,1.0086455050004588,1.944428625698348,6.0,39516.0
131,pair_131.npz,sagereg_regen,2000,0.6775,0.1841055649079259,0.2069108135828848,True,0.9779930980002972,1.976012702961516,6.0,36169.0
